catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Cameroon,Member of the National Assembly of Cameroon,Abe Mkheal Ndra,Q111340964,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Abomo Fama Margueritte Aline,Q111340969,2020-03-10,,female,,,,
Cameroon,Member of the National Assembly of Cameroon,Adama Epse Djibrine,Q111340970,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Adamu Edward Lambe,Q111340971,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Agbwah Ntiba Eric,Q111340972,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Agho Olivier,Q111340973,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Aka Martin Tyoga,Q111340974,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ali Adjit,Q111340975,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Ali Mamouda,Q111340976,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ali Salihou,Q111340977,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Aliyoum Fadil,Q111340978,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Aminatou Abbo,Q111340979,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Anyere Charles,Q111340980,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Atangana Aligui Celine Catherine épouse Mendouga,Q111340982,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ateawung Foju Bernard,Q111340983,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Awutah Philip,Q111340984,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Banmi Emmanuel Dingha,Q111340985,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Théophile Baoro,Q111340986,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bara Julien,Q111340987,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bekono Ebah Epse Ndoumou,Q111340989,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bello Limane,Q111340990,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Benae Serge Gabriel,Q111340991,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Biba Francois Prostin,Q111340993,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Biloa Tsilla Nzitha Marie Isabelle,Q111340994,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bindoua Mathurin Germain,Q111340995,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bithbini Rosaline,Q111340996,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bouba Moussa,Q111340997,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Boubakari Djidda,Q111340998,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Cecilia Dione Epse Njumbe,Q111340999,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Dague Aïcha Blanche Jacqueline,Q111341000,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Damdam Marie,Q111341001,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Dimbele Boui,Q111341002,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Dissake Marguerite Epse Ekoka,Q111341003,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Djabou Marie Solange,Q111341004,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Djeumeni Benilde,Q111341005,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Djibrilla Kaou,Q111341006,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Djomgoue Paul Eric,Q111341010,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Donald Malomba Esembe,Q111341011,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Dooh Collins Albert Kouoh,Q111341012,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Douvaouissa Aissa Hamadi,Q111341013,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ebangha Epouse Agbor ntui Johanna,Q111341014,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ekolle Peters,Q111341015,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Elise Ndongo Moutome épouse Pokossy Ndoumbe,Q111341016,2020-03-10,,female,,,,
Cameroon,Member of the National Assembly of Cameroon,Emabot Brigitte,Q111341017,2020-03-10,,female,,,,
Cameroon,Member of the National Assembly of Cameroon,Emah Etoundi Vincent De Paul,Q111341018,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Essomba Bengono Engelbert Alain,Q111341020,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Essono Francis Lin Mathieu,Q111341021,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Etong Hilarion,Q111341022,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Evina Ovambe Bernadette Epse Aboui,Q111341023,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Eyoum Minono épouse Epoube Lydienne,Q111341024,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Fadimatou Sambo,Q111341025,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Fandja Gabriel,Q111341026,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Feutheu Jean Claude,Q111341027,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Findi Stanley Mokondo,Q111341028,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Fongue Fongouk Julius,Q111341029,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ghimbop Josephine,Q111341031,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Gonondo Jean,Q111341032,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Guiswe Badoma,Q111341033,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Halia Moussa Moufta,Q111341034,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Haman Tchiouto,Q111341035,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Harouna Abdoulaye,Q111341036,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Harouna Nyako,Q111341037,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ibrahima Bobbo Bello,Q111341038,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Injoh Fo’o Ngang Prudencia,Q111341039,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Juimo Monthe Siewe Claude,Q111341040,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kamssouloum Abba Kabir,Q111341041,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kenfack Sonna Ngueguim Anastasie,Q111341042,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Koa Mfeugue Laurentine epouse Mbede,Q111341043,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Koa Songo,Q111341044,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kombo Gberi,Q111341045,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kum John,Q111341046,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kumase Simon,Q111341047,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kwarmba Solange,Q111341048,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kwei Andrew Mngo,Q111341049,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kwemo Pierre,Q111341050,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Lawson Tabot Bakia,Q111341051,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Libii Li Ngue Ngue Cabral,Q111341052,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Lukong Fostine,Q111341053,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Magouo Salome,Q111341054,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Man Jacqueline Christiane,Q111341055,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mandio William Peter,Q111341058,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Manfouo David,Q111341059,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Margaza Alaou Abel Maggi,Q111341060,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mariam Goni,Q111341061,2020-03-10,,female,,,,
Cameroon,Member of the National Assembly of Cameroon,Mary Muyali Boya épouse Meboka,Q111341062,2020-03-10,,female,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbakam Chouga Guillaume,Q111341063,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mballa Ngobo Catherine épouse Mfoula,Q111341064,2020-03-10,,female,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbapte Jean-Baptiste,Q111341065,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbarga Assembe Luc Roger,Q111341066,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbe Assae Mendomo Theodore,Q111341067,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbede Pierre Petrus,Q111341068,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbeyo'o Josue,Q111341069,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbongyor Naomi Ngando,Q111341070,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbouangouere Rainatou Epse Mongwat,Q111341071,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbuwir Tobias,Q111341072,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mekongo Helene épouse Atangana,Q111341073,2020-03-10,,female,,,,
Cameroon,Member of the National Assembly of Cameroon,Melingui Roger,Q111341074,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Memouna Mahamat,Q111341075,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mengue Mezui Germain Durand,Q111341076,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mohamadou Mahdi,Q111341077,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Moth Samuel Dieudonne,Q111341079,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Moumini Oumarou,Q111341080,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Moussous Lississou,Q111341081,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Moutymboh Rosette Julienne Epse Ayayi,Q111341082,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mpon Francois Xavier,Q111341083,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,N'nolo épouse Onobiono Marie Suzanne,Q111341084,2020-03-10,,female,,,,
Cameroon,Member of the National Assembly of Cameroon,Nanga Marthe épouse Menana,Q111341085,2020-03-10,,female,,,,
Cameroon,Member of the National Assembly of Cameroon,Nanga Mefant Berthe Epse Owono,Q111341086,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndam,Q111341087,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndjip Bienvenu,Q111341088,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndongho Clement,Q111341089,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndongo Essomba Jean Bernard,Q111341090,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndongo Eteme Edgard,Q111341091,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndzie Frank Eric,Q111341092,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nestus Fru Manju,Q111341093,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngaba Zogo Salome,Q111341095,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngah Estella Shala,Q111341096,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngahane,Q111341097,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngala Gerard Ndombang,Q111341098,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngalle Daniel Etongo,Q111341100,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngantcha Louis Henri,Q111341101,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngbanbaye Antoinette,Q111341102,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngnegue Simon,Q111341103,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngo Issi Rolande Adele,Q111341106,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngoko Mambe Marie Louise,Q111341107,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nguenkam Epse Tchouaga Marie-Louise,Q111341108,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nikina Pierre,Q111341109,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Njingum Musa Mbutoh,Q111341110,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Njong Evaristus Ndim,Q111341111,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Njume Peter Ambang,Q111341347,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Oumoul Koultchoumi épouse Ahidjo Mohamadou,Q111341348,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ousmanou Aman Sa' Aly,Q111341349,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ousmanou Dawaï,Q111341350,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Pongoh Emmanuel,Q111341351,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Prince Mikody Ange Gilbert,Q111341352,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Salamana Amadou Ali Ii,Q111341353,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Salomon Douvogo,Q111341354,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Sambo Galdima,Q111341355,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Saraou Bernadette,Q111341356,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Saya Kaigama,Q111341357,2020-03-10,,,,,Saya kaigama moustapha.jpg,
Cameroon,Member of the National Assembly of Cameroon,Sime Pierre,Q111341358,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Soppo Toute Marlyse,Q111341359,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tabouli Celestin,Q111341360,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tak Bienvenu,Q111341361,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Tanefo Jean Marie,Q111341362,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tassi Evelyne Chantal Denise Epse Ayissi,Q111341363,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tchagna Jaqueline Reve Angeline,Q111341364,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tchende Mahama,Q111341365,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tekoura Paul Blaise,Q111341367,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Teku Tanyi Teku,Q111341368,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tikobau Pierre Marie,Q111341369,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tombi Ikome Gladys,Q111341370,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Toukam Angele Tela,Q111341371,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tsingang Flobert,Q111341372,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Wa Mathurin Martial,Q111341373,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Wainachi Nentoh Honourine,Q111341374,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Wallang Richard,Q111341375,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Yacouba Yaya,Q111341376,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Yaouba Alhadji,Q111341377,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Yaya Doumba Marius,Q111341379,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Yebga Judith Sama Epse Mouokuio,Q111341380,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Youmo Nkoupit Adamou,Q111341381,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Zam Jean Jacques Noël,Q111341382,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Zondol Herssesse,Q111341383,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Abiassou Ernest,Q111364544,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ahmadou Mohamadou,Q111364545,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Essama Nkoudou Christophe,Q111364546,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Jiha Tankoua,Q111364547,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nafissatou Alim,Q111364549,2020-03-10,,,,,,
Cameroon,Member of the National Assembly of Cameroon,Jean-Michel Nintcheu,Q15713969,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Hamadou Sali,Q18414272,2020-03-10,,male,1965-01-25,,Hamadou Sali.jpg,
Cameroon,Member of the National Assembly of Cameroon,Roger Nkodo Dang,Q21866844,2020-03-10,,male,1963-11-06,,,Roger Nkodo Dang
Cameroon,Member of the National Assembly of Cameroon,Albert Kouinche,Q23001643,2020-03-10,,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Hermine Patricia Tomaïno Ndam Njoya,Q39156537,2020-03-10,,female,1969-01-26,,,
Cameroon,Member of the National Assembly of Cameroon,Cavayé Yéguié Djibril,Q4160254,2020-03-10,,male,1940,,CavayeYeguie.jpg,Cavayé Yéguié Djibril
Cameroon,Member of the National Assembly of Cameroon,Silikam néé Manamourou,Q7515068,2020-03-10,,male,,,,Silikam néé Manamourou
Cameroon,Member of the National Assembly of Cameroon,Nourane Fotsing Moluh Hassana,Q95511969,2020-03-10,,female,1987-12-11,,Deputée nourane foster.jpg,Nourane Fotsing Moluh Hassana
